车次ID,车次,站序,站名,到点,发点
27,53,27,黄渡线路所,14:07:00,14:07:00
27,53,28,上海虹桥,14:13:00,14:13:00
28,55,0,南京南,11:38:00,11:38:00
28,55,1,秦淮河线路所,11:41:00,11:41:00
28,55,2,镇江南,11:53:00,11:53:00
28,55,3,丹阳北,11:58:00,11:58:00
28,55,4,常州北,12:04:00,12:04:00
28,55,5,无锡东,12:14:00,12:14:00
28,55,6,苏州北,12:19:00,12:19:00
28,55,7,昆山南,12:25:00,12:25:00
28,55,8,黄渡线路所,12:31:00,12:31:00
28,55,9,上海虹桥,12:37:00,12:37:00
29,57,0,徐州东,4:06:00,4:06:00
29,57,1,宿州东,4:21:00,4:21:00
29,57,2,蚌埠南,4:37:00,4:37:00
29,57,3,定远,4:47:00,4:47:00
29,57,4,滁州,4:58:00,4:58:00
29,57,5,扬州线路所,5:01:00,5:01:00
29,57,6,南京南,5:13:00,5:15:00
29,57,7,秦淮河线路所,5:18:00,5:18:00
29,57,8,镇江南,5:30:00,5:30:00
29,57,9,丹阳北,5:35:00,5:35:00
29,57,10,常州北,5:41:00,5:41:00
29,57,11,无锡东,5:51:00,5:51:00
29,57,12,苏州北,5:56:00,5:56:00
29,57,13,昆山南,6:02:00,6:02:00
29,57,14,黄渡线路所,6:08:00,6:08:00
29,57,15,上海虹桥,6:14:00,6:14:00
30,59,0,南京南,14:24:00,14:24:00
30,59,1,秦淮河线路所,14:27:00,14:27:00
30,59,2,镇江南,14:39:00,14:39:00
30,59,3,丹阳北,14:44:00,14:44:00
30,59,4,常州北,14:50:00,14:50:00
30,59,5,无锡东,15:03:00,15:12:00
30,59,6,苏州北,15:20:00,15:20:00
30,59,7,昆山南,15:26:00,15:26:00
30,59,8,黄渡线路所,15:32:00,15:32:00
31,61,0,徐州东,13:11:00,13:11:00
31,61,1,宿州东,13:26:00,13:26:00
31,61,2,蚌埠南,13:42:00,13:42:00
31,61,3,定远,13:52:00,13:52:00
31,61,4,滁州,14:03:00,14:03:00
31,61,5,扬州线路所,14:06:00,14:06:00
31,61,6,南京南,14:18:00,14:20:00
31,61,7,秦淮河线路所,14:23:00,14:23:00
31,61,8,镇江南,14:35:00,14:35:00
31,61,9,丹阳北,14:40:00,14:40:00
31,61,10,常州北,14:46:00,14:46:00
31,61,11,无锡东,14:59:00,15:01:00
31,61,12,苏州北,15:12:00,15:14:00
31,61,13,昆山南,15:23:00,15:23:00
31,61,14,黄渡线路所,15:29:00,15:29:00
31,61,15,上海虹桥,15:35:00,15:35:00
32,63,0,北京南,1:01:00,1:01:00
32,63,1,廊坊,1:18:00,1:18:00
32,63,2,京津线路所,1:27:00,1:27:00
32,63,3,津沪线路所,1:28:00,1:28:00
32,63,4,天津南,1:29:00,1:29:00
32,63,5,沧州西,1:45:00,1:45:00
32,63,6,德州东,2:03:00,2:03:00
33,65,0,南京南,8:28:00,8:28:00
33,65,1,秦淮河线路所,8:31:00,8:31:00
33,65,2,镇江南,8:43:00,8:43:00
33,65,3,丹阳北,8:48:00,8:48:00
33,65,4,常州北,8:54:00,8:54:00
33,65,5,无锡东,9:04:00,9:04:00
33,65,6,苏州北,9:09:00,9:09:00
33,65,7,昆山南,9:15:00,9:15:00
33,65,8,黄渡线路所,9:21:00,9:21:00
33,65,9,上海虹桥,9:27:00,9:27:00
34,67,0,南京南,3:00:00,3:00:00
34,67,1,秦淮河线路所,3:03:00,3:03:00
34,67,2,镇江南,3:15:00,3:15:00
34,67,3,丹阳北,3:20:00,3:20:00
34,67,4,常州北,3:26:00,3:26:00
34,67,5,无锡东,3:36:00,3:36:00
34,67,6,苏州北,3:41:00,3:41:00
34,67,7,昆山南,3:47:00,3:47:00
34,67,8,黄渡线路所,3:53:00,3:53:00
34,67,9,上海虹桥,3:59:00,3:59:00
35,69,0,北京南,6:39:00,6:39:00
35,69,1,廊坊,6:57:00,6:57:00
35,69,2,京津线路所,7:07:00,7:07:00
35,69,3,津沪线路所,7:08:00,7:08:00
35,69,4,天津南,7:09:00,7:09:00
35,69,5,沧州西,7:30:00,7:45:00
35,69,6,德州东,8:08:00,8:08:00
35,69,7,济南西,8:30:00,8:36:00
35,69,8,崔马庄线路所,8:41:00,8:41:00
35,69,9,泰安,8:54:00,9:08:00
35,69,10,曲阜东,9:24:00,9:24:00
35,69,11,滕州东,9:35:00,9:35:00
35,69,12,枣庄,9:42:00,9:42:00
35,69,13,徐州东,9:56:00,9:56:00
35,69,14,宿州东,10:10:00,10:10:00
35,69,15,蚌埠南,10:28:00,10:28:00
35,69,16,定远,10:42:00,10:57:00
35,69,17,滁州,11:14:00,11:16:00
35,69,18,扬州线路所,11:21:00,11:21:00
35,69,19,南京南,11:34:00,11:42:00
35,69,20,秦淮河线路所,11:45:00,11:45:00
35,69,21,镇江南,11:59:00,11:59:00
35,69,22,丹阳北,12:05:00,12:05:00
35,69,23,常州北,12:12:00,12:12:00
35,69,24,无锡东,12:23:00,12:23:00
35,69,25,苏州北,12:31:00,12:33:00
35,69,26,昆山南,12:42:00,12:42:00
35,69,27,黄渡线路所,12:50:00,12:50:00
35,69,28,上海虹桥,12:57:00,12:57:00
36,71,0,北京南,10:02:00,10:02:00
36,71,1,廊坊,10:20:00,10:20:00
36,71,2,京津线路所,10:30:00,10:30:00
36,71,3,津沪线路所,10:31:00,10:31:00
36,71,4,天津南,10:32:00,10:32:00
36,71,5,沧州西,10:50:00,10:50:00
36,71,6,德州东,11:14:00,11:16:00
36,71,7,济南西,11:40:00,11:44:00
36,71,8,崔马庄线路所,11:49:00,11:49:00
36,71,9,泰安,11:59:00,11:59:00
36,71,10,曲阜东,12:13:00,12:13:00
36,71,11,滕州东,12:27:00,12:38:00
36,71,12,枣庄,12:47:00,12:47:00
36,71,13,徐州东,13:04:00,13:19:00
36,71,14,宿州东,13:35:00,13:35:00
36,71,15,蚌埠南,13:56:00,13:56:00
37,73,0,北京南,7:18:00,7:18:00
37,73,1,廊坊,7:36:00,7:36:00
37,73,2,京津线路所,7:46:00,7:46:00
37,73,3,津沪线路所,7:47:00,7:47:00
37,73,4,天津南,7:51:00,7:55:00
37,73,5,沧州西,8:15:00,8:15:00
37,73,6,德州东,8:39:00,8:54:00
37,73,7,济南西,9:18:00,9:28:00
37,73,8,崔马庄线路所,9:33:00,9:33:00
37,73,9,泰安,9:43:00,9:43:00
37,73,10,曲阜东,9:57:00,9:57:00
37,73,11,滕州东,10:08:00,10:08:00
37,73,12,枣庄,10:15:00,10:15:00
37,73,13,徐州东,10:32:00,10:44:00
37,73,14,宿州东,11:03:00,11:05:00
37,73,15,蚌埠南,11:28:00,11:38:00
37,73,16,定远,11:51:00,11:51:00
37,73,17,滁州,12:03:00,12:03:00
37,73,18,扬州线路所,12:06:00,12:06:00
37,73,19,南京南,12:19:00,12:19:00
38,75,0,津沪线路所,11:04:00,11:04:00
38,75,1,天津南,11:05:00,11:05:00
38,75,2,沧州西,11:26:00,11:40:00
38,75,3,德州东,12:06:00,12:16:00
38,75,4,济南西,12:40:00,12:48:00
38,75,5,崔马庄线路所,12:53:00,12:53:00
38,75,6,泰安,13:03:00,13:03:00
38,75,7,曲阜东,13:20:00,13:22:00
38,75,8,滕州东,13:35:00,13:35:00
38,75,9,枣庄,13:42:00,13:42:00
38,75,10,徐州东,13:59:00,14:03:00
38,75,11,宿州东,14:19:00,14:19:00
38,75,12,蚌埠南,14:40:00,14:46:00
38,75,13,定远,14:59:00,14:59:00
38,75,14,滁州,15:14:00,15:19:00
38,75,15,扬州线路所,15:24:00,15:24:00
38,75,16,南京南,15:37:00,15:37:00
39,77,0,济南西,0:36:00,0:36:00
39,77,1,崔马庄线路所,0:41:00,0:41:00
39,77,2,泰安,0:51:00,0:51:00
39,77,3,曲阜东,1:08:00,1:17:00
39,77,4,滕州东,1:30:00,1:30:00
39,77,5,枣庄,1:37:00,1:37:00
39,77,6,徐州东,1:54:00,2:03:00
39,77,7,宿州东,2:22:00,2:24:00
39,77,8,蚌埠南,2:47:00,2:56:00
39,77,9,定远,3:09:00,3:09:00
39,77,10,滁州,3:21:00,3:21:00
39,77,11,扬州线路所,3:24:00,3:24:00
39,77,12,南京南,3:37:00,3:39:00
39,77,13,秦淮河线路所,3:42:00,3:42:00
39,77,14,镇江南,3:59:00,4:01:00
39,77,15,丹阳北,4:09:00,4:09:00
39,77,16,常州北,4:19:00,4:21:00
39,77,17,无锡东,4:37:00,4:39:00
39,77,18,苏州北,4:49:00,5:03:00
39,77,19,昆山南,5:12:00,5:12:00
39,77,20,黄渡线路所,5:20:00,5:20:00
39,77,21,上海虹桥,5:27:00,5:27:00
40,79,0,北京南,4:58:00,4:58:00
40,79,1,廊坊,5:16:00,5:16:00
40,79,2,京津线路所,5:26:00,5:26:00
40,79,3,津沪线路所,5:27:00,5:27:00
40,79,4,天津南,5:28:00,5:28:00
40,79,5,沧州西,5:46:00,5:46:00
40,79,6,德州东,6:10:00,6:12:00
40,79,7,济南西,6:36:00,6:38:00
40,79,8,崔马庄线路所,6:43:00,6:43:00
40,79,9,泰安,6:53:00,6:53:00
40,79,10,曲阜东,7:07:00,7:07:00
40,79,11,滕州东,7:18:00,7:18:00
40,79,12,枣庄,7:28:00,7:30:00
40,79,13,徐州东,7:49:00,7:58:00
40,79,14,宿州东,8:14:00,8:14:00
40,79,15,蚌埠南,8:32:00,8:32:00
40,79,16,定远,8:43:00,8:43:00
40,79,17,滁州,8:55:00,8:55:00
40,79,18,扬州线路所,8:58:00,8:58:00
40,79,19,南京南,9:11:00,9:26:00
40,79,20,秦淮河线路所,9:29:00,9:29:00
40,79,21,镇江南,9:46:00,9:48:00
40,79,22,丹阳北,9:56:00,9:56:00
40,79,23,常州北,10:06:00,10:08:00
40,79,24,无锡东,10:21:00,10:21:00
40,79,25,苏州北,10:29:00,10:31:00
40,79,26,昆山南,10:40:00,10:40:00
40,79,27,黄渡线路所,10:48:00,10:48:00
40,79,28,上海虹桥,10:55:00,10:55:00
41,81,0,北京南,8:27:00,8:27:00
41,81,1,廊坊,8:45:00,8:45:00
41,81,2,京津线路所,8:55:00,8:55:00
41,81,3,津沪线路所,8:56:00,8:56:00
41,81,4,天津南,8:57:00,8:57:00
41,81,5,沧州西,9:15:00,9:15:00
41,81,6,德州东,9:39:00,9:54:00
41,81,7,济南西,10:18:00,10:33:00
41,81,8,崔马庄线路所,10:38:00,10:38:00
41,81,9,泰安,10:48:00,10:48:00
41,81,10,曲阜东,11:02:00,11:02:00
41,81,11,滕州东,11:13:00,11:13:00
41,81,12,枣庄,11:23:00,11:36:00
41,81,13,徐州东,11:55:00,12:10:00
41,81,14,宿州东,12:26:00,12:26:00
41,81,15,蚌埠南,12:44:00,12:44:00
41,81,16,定远,12:55:00,12:55:00
41,81,17,滁州,13:07:00,13:07:00
41,81,18,扬州线路所,13:10:00,13:10:00
41,81,19,南京南,13:23:00,13:23:00
42,83,0,北京南,7:42:00,7:42:00
42,83,1,廊坊,8:03:00,8:14:00
42,83,2,京津线路所,8:26:00,8:26:00
42,83,3,津沪线路所,8:27:00,8:27:00
42,83,4,天津南,8:31:00,8:40:00
42,83,5,沧州西,9:00:00,9:00:00
42,83,6,德州东,9:24:00,9:39:00
42,83,7,济南西,10:03:00,10:18:00
42,83,8,崔马庄线路所,10:23:00,10:23:00
42,83,9,泰安,10:33:00,10:33:00
42,83,10,曲阜东,10:47:00,10:47:00
42,83,11,滕州东,10:58:00,10:58:00
42,83,12,枣庄,11:05:00,11:05:00
42,83,13,徐州东,11:19:00,11:19:00
42,83,14,宿州东,11:36:00,11:41:00
42,83,15,蚌埠南,12:01:00,12:01:00
42,83,16,定远,12:12:00,12:12:00
42,83,17,滁州,12:27:00,12:29:00
42,83,18,扬州线路所,12:34:00,12:34:00
42,83,19,南京南,12:47:00,12:47:00
43,85,0,北京南,5:33:00,5:33:00
43,85,1,廊坊,5:51:00,5:51:00
43,85,2,京津线路所,6:01:00,6:01:00
43,85,3,津沪线路所,6:02:00,6:02:00
43,85,4,天津南,6:03:00,6:03:00
43,85,5,沧州西,6:21:00,6:21:00
43,85,6,德州东,6:45:00,6:47:00
43,85,7,济南西,7:11:00,7:26:00
43,85,8,崔马庄线路所,7:31:00,7:31:00
43,85,9,泰安,7:44:00,7:49:00
43,85,10,曲阜东,8:05:00,8:05:00
43,85,11,滕州东,8:16:00,8:16:00
43,85,12,枣庄,8:23:00,8:23:00
43,85,13,徐州东,8:40:00,8:42:00
43,85,14,宿州东,8:58:00,8:58:00
43,85,15,蚌埠南,9:16:00,9:16:00
43,85,16,定远,9:27:00,9:27:00
43,85,17,滁州,9:39:00,9:39:00
43,85,18,扬州线路所,9:42:00,9:42:00
43,85,19,南京南,9:55:00,10:02:00
43,85,20,秦淮河线路所,10:05:00,10:05:00
43,85,21,镇江南,10:19:00,10:19:00
43,85,22,丹阳北,10:25:00,10:25:00
43,85,23,常州北,10:35:00,10:37:00
43,85,24,无锡东,10:50:00,10:50:00
43,85,25,苏州北,10:58:00,11:09:00
43,85,26,昆山南,11:18:00,11:18:00
43,85,27,黄渡线路所,11:26:00,11:26:00
43,85,28,上海虹桥,11:33:00,11:33:00
44,87,0,北京南,8:20:00,8:20:00
44,87,1,廊坊,8:38:00,8:38:00
44,87,2,京津线路所,8:48:00,8:48:00
44,87,3,津沪线路所,8:49:00,8:49:00
44,87,4,天津南,8:50:00,8:50:00
44,87,5,沧州西,9:08:00,9:08:00
44,87,6,德州东,9:32:00,9:43:00
44,87,7,济南西,10:07:00,10:22:00
44,87,8,崔马庄线路所,10:27:00,10:27:00
44,87,9,泰安,10:40:00,10:43:00
44,87,10,曲阜东,10:59:00,10:59:00
44,87,11,滕州东,11:10:00,11:10:00
44,87,12,枣庄,11:17:00,11:17:00
44,87,13,徐州东,11:34:00,11:45:00
44,87,14,宿州东,12:01:00,12:01:00
44,87,15,蚌埠南,12:22:00,12:24:00
44,87,16,定远,12:37:00,12:37:00
44,87,17,滁州,12:49:00,12:49:00
44,87,18,扬州线路所,12:52:00,12:52:00
44,87,19,南京南,13:05:00,13:05:00
45,89,0,济南西,0:10:00,0:10:00
45,89,1,崔马庄线路所,0:15:00,0:15:00
45,89,2,泰安,0:28:00,0:30:00
45,89,3,曲阜东,0:49:00,0:51:00
45,89,4,滕州东,1:07:00,1:09:00
45,89,5,枣庄,1:18:00,1:18:00
45,89,6,徐州东,1:35:00,1:37:00
45,89,7,宿州东,1:56:00,2:03:00
45,89,8,蚌埠南,2:23:00,2:23:00
45,89,9,定远,2:34:00,2:34:00
45,89,10,滁州,2:49:00,2:51:00
45,89,11,扬州线路所,2:56:00,2:56:00
45,89,12,南京南,3:09:00,3:09:00
46,91,0,北京南,6:02:00,6:02:00
46,91,1,廊坊,6:20:00,6:20:00
46,91,2,京津线路所,6:30:00,6:30:00
46,91,3,津沪线路所,6:31:00,6:31:00
46,91,4,天津南,6:32:00,6:32:00
46,91,5,沧州西,6:50:00,6:50:00
46,91,6,德州东,7:14:00,7:20:00
46,91,7,济南西,7:44:00,7:59:00
46,91,8,崔马庄线路所,8:04:00,8:04:00
46,91,9,泰安,8:14:00,8:14:00
46,91,10,曲阜东,8:28:00,8:28:00
46,91,11,滕州东,8:39:00,8:39:00
46,91,12,枣庄,8:46:00,8:46:00
46,91,13,徐州东,9:03:00,9:18:00
46,91,14,宿州东,9:37:00,9:39:00
46,91,15,蚌埠南,10:02:00,10:04:00
46,91,16,定远,10:17:00,10:17:00
46,91,17,滁州,10:29:00,10:29:00
46,91,18,扬州线路所,10:32:00,10:32:00
46,91,19,南京南,10:45:00,10:47:00
46,91,20,秦淮河线路所,10:50:00,10:50:00
46,91,21,镇江南,11:04:00,11:04:00
46,91,22,丹阳北,11:10:00,11:10:00
46,91,23,常州北,11:17:00,11:17:00
46,91,24,无锡东,11:31:00,11:33:00
46,91,25,苏州北,11:40:00,11:40:00
46,91,26,昆山南,11:47:00,11:47:00
46,91,27,黄渡线路所,11:55:00,11:55:00
46,91,28,上海虹桥,12:02:00,12:02:00
47,93,0,北京南,5:40:00,5:40:00
47,93,1,廊坊,5:58:00,5:58:00
47,93,2,京津线路所,6:08:00,6:08:00
47,93,3,津沪线路所,6:09:00,6:09:00
47,93,4,天津南,6:10:00,6:10:00
47,93,5,沧州西,6:31:00,6:44:00
47,93,6,德州东,7:10:00,7:12:00
47,93,7,济南西,7:36:00,7:38:00
47,93,8,崔马庄线路所,7:43:00,7:43:00
47,93,9,泰安,7:56:00,7:58:00
47,93,10,曲阜东,8:17:00,8:19:00
47,93,11,滕州东,8:32:00,8:32:00
47,93,12,枣庄,8:39:00,8:39:00
47,93,13,徐州东,8:56:00,8:58:00
47,93,14,宿州东,9:14:00,9:14:00
47,93,15,蚌埠南,9:35:00,9:46:00
47,93,16,定远,9:59:00,9:59:00
47,93,17,滁州,10:11:00,10:11:00
47,93,18,扬州线路所,10:14:00,10:14:00
47,93,19,南京南,10:27:00,10:29:00
47,93,20,秦淮河线路所,10:32:00,10:32:00
47,93,21,镇江南,10:46:00,10:46:00
47,93,22,丹阳北,10:52:00,10:52:00
47,93,23,常州北,10:59:00,10:59:00
47,93,24,无锡东,11:13:00,11:15:00
47,93,25,苏州北,11:22:00,11:22:00
47,93,26,昆山南,11:29:00,11:29:00
47,93,27,黄渡线路所,11:37:00,11:37:00
47,93,28,上海虹桥,11:44:00,11:44:00
48,95,0,北京南,5:12:00,5:12:00
48,95,1,廊坊,5:30:00,5:30:00
48,95,2,京津线路所,5:40:00,5:40:00
48,95,3,津沪线路所,5:41:00,5:41:00
48,95,4,天津南,5:45:00,5:47:00
48,95,5,沧州西,6:07:00,6:07:00
48,95,6,德州东,6:31:00,6:33:00
48,95,7,济南西,6:57:00,7:03:00
48,95,8,崔马庄线路所,7:08:00,7:08:00
48,95,9,泰安,7:18:00,7:18:00
48,95,10,曲阜东,7:32:00,7:32:00
48,95,11,滕州东,7:43:00,7:43:00
48,95,12,枣庄,7:50:00,7:50:00
48,95,13,徐州东,8:07:00,8:22:00
48,95,14,宿州东,8:38:00,8:38:00
48,95,15,蚌埠南,8:56:00,8:56:00
48,95,16,定远,9:07:00,9:07:00
48,95,17,滁州,9:22:00,9:24:00
48,95,18,扬州线路所,9:29:00,9:29:00
48,95,19,南京南,9:42:00,9:44:00
48,95,20,秦淮河线路所,9:47:00,9:47:00
48,95,21,镇江南,10:01:00,10:01:00
48,95,22,丹阳北,10:07:00,10:07:00
48,95,23,常州北,10:17:00,10:23:00
48,95,24,无锡东,10:36:00,10:36:00
48,95,25,苏州北,10:41:00,10:41:00
48,95,26,昆山南,10:51:00,10:53:00
48,95,27,黄渡线路所,11:03:00,11:03:00
48,95,28,上海虹桥,11:10:00,11:10:00
49,97,0,北京南,4:54:00,4:54:00
49,97,1,廊坊,5:12:00,5:12:00
49,97,2,京津线路所,5:22:00,5:22:00
49,97,3,津沪线路所,5:23:00,5:23:00
49,97,4,天津南,5:24:00,5:24:00
49,97,5,沧州西,5:42:00,5:42:00
49,97,6,德州东,6:03:00,6:03:00
49,97,7,济南西,6:25:00,6:34:00
49,97,8,崔马庄线路所,6:39:00,6:39:00
49,97,9,泰安,6:49:00,6:49:00
49,97,10,曲阜东,7:03:00,7:03:00
49,97,11,滕州东,7:14:00,7:14:00
49,97,12,枣庄,7:24:00,7:26:00
49,97,13,徐州东,7:45:00,7:47:00
49,97,14,宿州东,8:03:00,8:03:00
49,97,15,蚌埠南,8:21:00,8:21:00
49,97,16,定远,8:32:00,8:32:00
49,97,17,滁州,8:44:00,8:44:00
49,97,18,扬州线路所,8:47:00,8:47:00
49,97,19,南京南,9:00:00,9:11:00
49,97,20,秦淮河线路所,9:14:00,9:14:00
49,97,21,镇江南,9:28:00,9:28:00
49,97,22,丹阳北,9:34:00,9:34:00
49,97,23,常州北,9:41:00,9:41:00
49,97,24,无锡东,9:55:00,10:05:00
49,97,25,苏州北,10:15:00,10:17:00
49,97,26,昆山南,10:29:00,10:31:00
49,97,27,黄渡线路所,10:41:00,10:41:00
49,97,28,上海虹桥,10:48:00,10:48:00
50,99,0,北京南,5:02:00,5:02:00
50,99,1,廊坊,5:23:00,5:25:00
50,99,2,京津线路所,5:37:00,5:37:00
50,99,3,津沪线路所,5:38:00,5:38:00
50,99,4,天津南,5:39:00,5:39:00
50,99,5,沧州西,6:00:00,6:02:00
50,99,6,德州东,6:25:00,6:25:00
50,99,7,济南西,6:47:00,6:59:00
50,99,8,崔马庄线路所,7:04:00,7:04:00
50,99,9,泰安,7:14:00,7:14:00
50,99,10,曲阜东,7:28:00,7:28:00
50,99,11,滕州东,7:39:00,7:39:00
50,99,12,枣庄,7:46:00,7:46:00
50,99,13,徐州东,8:03:00,8:18:00
50,99,14,宿州东,8:34:00,8:34:00
50,99,15,蚌埠南,8:52:00,8:52:00
50,99,16,定远,9:03:00,9:03:00
50,99,17,滁州,9:15:00,9:15:00
50,99,18,扬州线路所,9:18:00,9:18:00
50,99,19,南京南,9:31:00,9:37:00
50,99,20,秦淮河线路所,9:40:00,9:40:00
50,99,21,镇江南,9:54:00,9:54:00
50,99,22,丹阳北,10:00:00,10:00:00
50,99,23,常州北,10:10:00,10:12:00
50,99,24,无锡东,10:28:00,10:30:00
50,99,25,苏州北,10:37:00,10:37:00
50,99,26,昆山南,10:47:00,10:49:00
50,99,27,黄渡线路所,10:59:00,10:59:00
50,99,28,上海虹桥,11:06:00,11:06:00
51,101,0,北京南,4:12:00,4:12:00
51,101,1,廊坊,4:30:00,4:30:00
51,101,2,京津线路所,4:40:00,4:40:00
51,101,3,津沪线路所,4:41:00,4:41:00
51,101,4,天津南,4:45:00,5:00:00
51,101,5,沧州西,5:20:00,5:20:00
51,101,6,德州东,5:41:00,5:41:00
51,101,7,济南西,6:03:00,6:18:00
51,101,8,崔马庄线路所,6:23:00,6:23:00
51,101,9,泰安,6:33:00,6:33:00
51,101,10,曲阜东,6:47:00,6:47:00
51,101,11,滕州东,6:58:00,6:58:00
51,101,12,枣庄,7:05:00,7:05:00
51,101,13,徐州东,7:22:00,7:24:00
51,101,14,宿州东,7:40:00,7:40:00
51,101,15,蚌埠南,8:01:00,8:03:00
51,101,16,定远,8:16:00,8:16:00
51,101,17,滁州,8:28:00,8:28:00
51,101,18,扬州线路所,8:31:00,8:31:00
51,101,19,南京南,8:44:00,8:46:00
51,101,20,秦淮河线路所,8:49:00,8:49:00
51,101,21,镇江南,9:06:00,9:08:00
51,101,22,丹阳北,9:16:00,9:16:00
51,101,23,常州北,9:23:00,9:23:00
51,101,24,无锡东,9:37:00,9:49:00
51,101,25,苏州北,9:59:00,10:08:00
51,101,26,昆山南,10:17:00,10:17:00
51,101,27,黄渡线路所,10:25:00,10:25:00
51,101,28,上海虹桥,10:32:00,10:32:00
52,103,0,北京南,8:05:00,8:05:00
52,103,1,廊坊,8:23:00,8:23:00
52,103,2,京津线路所,8:33:00,8:33:00
52,103,3,津沪线路所,8:34:00,8:34:00
52,103,4,天津南,8:35:00,8:35:00
52,103,5,沧州西,8:53:00,8:53:00
52,103,6,德州东,9:17:00,9:23:00
52,103,7,济南西,9:47:00,10:02:00
52,103,8,崔马庄线路所,10:07:00,10:07:00
52,103,9,泰安,10:17:00,10:17:00
52,103,10,曲阜东,10:31:00,10:31:00
52,103,11,滕州东,10:42:00,10:42:00
52,103,12,枣庄,10:52:00,11:07:00
52,103,13,徐州东,11:26:00,11:28:00
52,103,14,宿州东,11:47:00,11:52:00
52,103,15,蚌埠南,12:12:00,12:12:00
52,103,16,定远,12:23:00,12:23:00
52,103,17,滁州,12:35:00,12:35:00
52,103,18,扬州线路所,12:38:00,12:38:00
52,103,19,南京南,12:51:00,12:51:00
53,105,0,北京南,7:31:00,7:31:00
53,105,1,廊坊,7:49:00,7:49:00
53,105,2,京津线路所,7:59:00,7:59:00
53,105,3,津沪线路所,8:00:00,8:00:00
53,105,4,天津南,8:01:00,8:01:00
53,105,5,沧州西,8:22:00,8:37:00
53,105,6,德州东,9:00:00,9:00:00
53,105,7,济南西,9:22:00,9:32:00
53,105,8,崔马庄线路所,9:37:00,9:37:00
53,105,9,泰安,9:47:00,9:47:00
53,105,10,曲阜东,10:04:00,10:12:00
53,105,11,滕州东,10:25:00,10:25:00
53,105,12,枣庄,10:32:00,10:32:00
53,105,13,徐州东,10:49:00,10:51:00
53,105,14,宿州东,11:10:00,11:22:00
53,105,15,蚌埠南,11:45:00,11:47:00
53,105,16,定远,12:00:00,12:00:00
53,105,17,滁州,12:12:00,12:12:00
53,105,18,扬州线路所,12:15:00,12:15:00
53,105,19,南京南,12:28:00,12:28:00
54,107,0,北京南,7:38:00,7:38:00
54,107,1,廊坊,7:56:00,7:56:00
54,107,2,京津线路所,8:06:00,8:06:00
54,107,3,津沪线路所,8:07:00,8:07:00
54,107,4,天津南,8:08:00,8:08:00
54,107,5,沧州西,8:29:00,8:44:00
54,107,6,德州东,9:07:00,9:07:00
54,107,7,济南西,9:29:00,9:44:00
54,107,8,崔马庄线路所,9:49:00,9:49:00
54,107,9,泰安,9:59:00,9:59:00
54,107,10,曲阜东,10:16:00,10:18:00
54,107,11,滕州东,10:31:00,10:31:00
54,107,12,枣庄,10:38:00,10:38:00
54,107,13,徐州东,10:55:00,10:57:00
54,107,14,宿州东,11:16:00,11:26:00
54,107,15,蚌埠南,11:49:00,11:51:00
54,107,16,定远,12:04:00,12:04:00
54,107,17,滁州,12:16:00,12:16:00
54,107,18,扬州线路所,12:19:00,12:19:00
54,107,19,南京南,12:32:00,12:32:00
55,109,0,北京南,3:54:00,3:54:00
55,109,1,廊坊,4:12:00,4:12:00
55,109,2,京津线路所,4:22:00,4:22:00
55,109,3,津沪线路所,4:23:00,4:23:00
55,109,4,天津南,4:27:00,4:29:00
55,109,5,沧州西,4:49:00,4:49:00
55,109,6,德州东,5:13:00,5:15:00
55,109,7,济南西,5:39:00,5:43:00
55,109,8,崔马庄线路所,5:48:00,5:48:00
55,109,9,泰安,6:01:00,6:03:00
55,109,10,曲阜东,6:19:00,6:19:00
55,109,11,滕州东,6:30:00,6:30:00
55,109,12,枣庄,6:37:00,6:37:00
55,109,13,徐州东,6:54:00,7:00:00
55,109,14,宿州东,7:19:00,7:34:00
55,109,15,蚌埠南,7:54:00,7:54:00
55,109,16,定远,8:05:00,8:05:00
55,109,17,滁州,8:17:00,8:17:00
55,109,18,扬州线路所,8:20:00,8:20:00
55,109,19,南京南,8:33:00,8:38:00
55,109,20,秦淮河线路所,8:41:00,8:41:00
55,109,21,镇江南,8:58:00,9:01:00
55,109,22,丹阳北,9:09:00,9:09:00
55,109,23,常州北,9:16:00,9:16:00
55,109,24,无锡东,9:30:00,9:45:00
55,109,25,苏州北,9:52:00,9:52:00
55,109,26,昆山南,10:02:00,10:11:00
55,109,27,黄渡线路所,10:21:00,10:21:00
55,109,28,上海虹桥,10:28:00,10:28:00
56,111,0,北京南,3:27:00,3:27:00
56,111,1,廊坊,3:45:00,3:45:00
56,111,2,京津线路所,3:55:00,3:55:00
56,111,3,津沪线路所,3:56:00,3:56:00
56,111,4,天津南,3:57:00,3:57:00
56,111,5,沧州西,4:15:00,4:15:00
56,111,6,德州东,4:39:00,4:54:00
56,111,7,济南西,5:18:00,5:32:00
56,111,8,崔马庄线路所,5:37:00,5:37:00
56,111,9,泰安,5:47:00,5:47:00
56,111,10,曲阜东,6:01:00,6:01:00
56,111,11,滕州东,6:12:00,6:12:00
56,111,12,枣庄,6:19:00,6:19:00
56,111,13,徐州东,6:36:00,6:38:00
56,111,14,宿州东,6:57:00,7:00:00
56,111,15,蚌埠南,7:20:00,7:20:00
56,111,16,定远,7:31:00,7:31:00
56,111,17,滁州,7:43:00,7:43:00
56,111,18,扬州线路所,7:46:00,7:46:00
56,111,19,南京南,7:59:00,8:08:00
